tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt10813648,Ghost Nation,2,488,6.3,9726
tt11497904,Pandemic: How to Prevent an Outbreak,1,863,6.7,9727
tt0281438,ESPN SportsCentury,,319,5.7,9728
tt0261475,Hollywood Greats,2,599,6.4,9729
tt0497480,Comedy Central Presents,14,447,6.1,9730
tt11390530,Sex， Explained,1,1254,6.8,9731
tt0261475,Hollywood Greats,4,112,2.9,9732
tt10597242,Dear...,2,240,5.2,9733
tt21103642,The Anarchists,1,313,5.6,9734
tt0497480,Comedy Central Presents,11,394,6.0,9735
tt0497480,Comedy Central Presents,10,586,6.4,9736
tt8300324,I Am a Killer,3,643,6.4,9737
tt0346237,DR-Derude,,194,4.6,9738
tt9879074,The Disappearance of Madeleine McCann,1,2795,7.0,9739
tt7252812,90 Day Fiancé: Before the 90 Days,1,358,5.8,9740
tt6677224,Histoire(s) du cinéma,1,6076,7.1,9741
tt1743990,Cinemassacre's Monster Madness,2,955,6.7,9742
tt1124348,Jon & Kate Plus 8,3,265,5.3,9743
tt0429466,Who Do You Think You Are?,8,445,6.0,9744
tt2435216,Unsealed: Conspiracy Files,1,472,6.1,9745
tt0310432,Cinema,,182,4.4,9746
tt20602042,Web of Make Believe: Death， Lies and the Internet,1,1191,6.7,9747
tt11947238,History's Greatest Mysteries,1,547,6.2,9748
tt12759384,(Un)Well,1,508,6.1,9749
tt1643266,Ancient Aliens,6,1265,6.7,9750
tt0497480,Comedy Central Presents,2,781,6.4,9751
tt0108695,American Cinema,1,244,4.9,9752
tt4944090,Jay Leno's Garage,2,389,5.7,9753
tt18094728,Johnny vs Amber,1,276,5.1,9754
tt4544940,The Truth About...,1,978,6.6,9755
tt19895946,The Future Of,1,421,5.8,9756
tt1170243,Monsterquest,3,564,6.1,9757
tt11958648,History 101,1,3558,7.0,9758
tt0463399,E! True Hollywood Story,5,900,6.5,9759
tt9137616,The Mind of Jake Paul,1,292,5.1,9760
tt4150832,No Small Parts,2,538,6.0,9761
tt1170243,Monsterquest,2,626,6.2,9762
tt0463399,E! True Hollywood Story,3,1163,6.6,9763
tt12580168,Indian Matchmaking,1,652,6.2,9764
tt6333104,Hot Girls Wanted: Turned On,1,1178,6.6,9765
tt0155428,E! Mysteries & Scandals,1,463,5.8,9766
tt1643266,Ancient Aliens,3,2694,6.9,9767
tt0092322,Biography,21,1239,6.6,9768
tt0423648,Famous Homes & Hideaways,,101,1.0,9769
tt0260645,Picture Parade,1,108,1.3,9770
tt14992232,Top Secret UFO Projects: Declassified,1,773,6.3,9771
tt0884766,The Dark Side of Porn,1,499,5.8,9772
tt26739535,MH370: The Plane That Disappeared,1,1410,6.7,9773
tt0463399,E! True Hollywood Story,1,490,5.8,9774
tt1146333,Shark Week,,1162,6.5,9775
tt11168226,Broken,1,640,6.1,9776
tt1111568,Heroes Unmasked,2,182,3.5,9777
tt0124932,20/20,40,571,6.0,9778
tt1124348,Jon & Kate Plus 8,4,321,5.1,9779
tt10597242,Dear...,1,617,6.0,9780
tt0315677,HypaSpace,5,181,3.4,9781
tt0166442,Inside Edition,33,113,1.2,9782
tt0092322,Biography,6,2840,6.8,9783
tt4761054,Conspiracy,1,729,6.2,9784
tt0279573,The New Detectives: Case Studies in Forensic Science,4,374,5.2,9785
tt12673630,The New York Times Presents,2,466,5.6,9786
tt18260538,Bad Vegan: Fame. Fraud. Fugitives.,1,766,6.2,9787
tt13617060,History of Swear Words,1,2520,6.8,9788
tt0092322,Biography,10,3492,6.9,9789
tt4150832,No Small Parts,4,979,6.4,9790
tt0318220,HBO First Look,7,686,6.0,9791
tt23489582,Casey Anthony: Where the Truth Lies,1,241,4.0,9792
tt13649692,Surviving Death,1,1167,6.4,9793
tt0416365,ESPN 25: Who's #1?,,125,1.2,9794
tt14532380,Debunking Borat,1,585,5.8,9795
tt13237158,Shock Docs,3,399,5.2,9796
tt0352088,Pet Star,1,125,1.1,9797
tt0340474,Rank,,296,4.4,9798
tt7667038,Confessions of a Serial Killer with Piers Morgan,1,377,5.0,9799
tt5892580,Collision Course,2,145,1.7,9800
tt15660430,Tucker Carlson Originals,1,759,6.0,9801
tt5034326,Adam Ruins Everything,2,2939,6.7,9802
tt0124932,20/20,,837,6.1,9803
tt1549918,Wheeler Dealers,14,738,5.9,9804
tt2158640,30 for 30 Shorts,1,3171,6.7,9805
tt5892580,Collision Course,1,153,1.7,9806
tt0092322,Biography,12,3503,6.8,9807
tt13237158,Shock Docs,2,702,5.8,9808
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,1,3044,6.7,9809
tt21063148,D.B. Cooper: Where Are You?!,1,748,5.9,9810
tt10358892,VH1 News Presents,1,299,4.2,9811
tt0190171,The Awful Truth,1,553,5.4,9812
tt9642938,Unsolved Mysteries,3,3644,6.7,9813
tt14489308,The 1619 Project,1,608,5.6,9814
tt0463399,E! True Hollywood Story,4,777,5.9,9815
tt15305648,African Queens: Njinga,2,153,1.4,9816
tt12673630,The New York Times Presents,1,8031,6.8,9817
tt12027008,Absurd Planet,1,561,5.4,9818
tt11823076,Tiger King,2,2402,6.6,9819
tt0261475,Hollywood Greats,1,570,5.4,9820
tt11427372,Hollywood's Stories,1,216,2.9,9821
tt6130902,Lore,2,1776,6.4,9822
tt13452100,Fabulous Lives of Bollywood Wives,1,293,3.9,9823
tt9129080,O Teatro das Tesouras,1,272,3.6,9824
tt5845830,Original Sin: Sex,1,221,2.8,9825
tt5270892,The Empire Files,,616,5.5,9826
tt9642938,Unsolved Mysteries,2,4476,6.7,9827
tt4150832,No Small Parts,3,673,5.5,9828
tt0054982,Hollywood Hist-o-Rama,,454,4.8,9829
tt0210450,SexTV,9,168,1.1,9830
tt13655266,Gutsy,1,388,4.3,9831
tt0463399,E! True Hollywood Story,,775,5.6,9832
tt1146333,Shark Week,26,435,4.5,9833
tt0190171,The Awful Truth,2,507,4.8,9834
tt1641653,America: The Story of the US,1,945,5.7,9835
tt8792570,Afflicted,1,325,3.4,9836
tt15459278,The Ferragnez,1,1205,5.8,9837
tt1307083,19 Kids and Counting,7,304,2.7,9838
tt0092322,Biography,,54569,6.7,9839
tt0092322,Biography,9,6942,6.5,9840
tt0896232,Intimate Portrait,,18157,6.6,9841
tt0318220,HBO First Look,12,840,5.1,9842
tt0092322,Biography,7,6779,6.5,9843
tt0383126,MythBusters,15,711,4.7,9844
tt6775816,Terrorism Close Calls,1,632,4.5,9845
tt13990468,Allen v. Farrow,1,2825,6.0,9846
tt13890060,The D'Amelio Show,1,605,3.7,9847
tt0210450,SexTV,6,337,1.2,9848
tt3897284,Tropes vs. Women in Video Games,2,380,1.7,9849
tt0092322,Biography,8,7947,6.1,9850
tt18071752,Black History， Black Freedom， and Black Love,1,473,2.4,9851
tt15305648,African Queens: Njinga,1,562,2.4,9852
tt23900194,Harry & Meghan,1,8033,5.7,9853
tt23016788,Harry & Meghan: The Complete Story,1,1283,4.1,9854
tt4733278,I Am Cait,1,1663,4.1,9855
tt11561206,The Goop Lab,1,1150,3.2,9856
tt4733278,I Am Cait,2,1496,3.2,9857
tt17220204,Everything's Gonna Be All White,1,1222,1.6,9858
tt3897284,Tropes vs. Women in Video Games,1,1208,1.4,9859
tt20255706,The Pogmentary,1,2703,1.3,9860
tt21194980,Golden Bull,1,4092,1.2,9861
tt27528139,Queen Cleopatra,1,37244,1.0,9862
