tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt27004121,The Dragodi Festival,Drag Race Sverige,1,5,5.4,78,22377
tt10129784,Episode #1.1,Flinch,1,1,5.1,61,22378
tt27096974,Man-down,Outlast,1,3,5.4,79,22379
tt11948942,Day 51,Bigg Boss,2,52,1.5,17,22380
tt0514041,Down to the Wire: Part 1,The Apprentice,1,14,4.5,43,22381
tt0514029,Bling It On,The Apprentice,3,8,4.0,35,22382
tt7176300,Sophie and Dom,Naked Attraction,2,6,4.4,42,22383
tt15514348,Betraydar,Survivor,41,8,6.1,251,22384
tt6385510,Fire Up That Chopper,The Apprentice,15,2,5.5,92,22385
tt14570562,Queens Down Under,RuPaul's Drag Race Down Under,1,3,6.2,358,22386
tt14720374,Green Lights and Hot Nights,Too Hot to Handle,2,9,5.9,161,22387
tt6388708,Candy for a Billionaire,The Apprentice,15,3,5.4,84,22388
tt14503590,Hannah Brown and Nicole Byer,The Celebrity Dating Game,1,1,3.7,32,22389
tt12403046,The Basement: Level 1,Floor Is Lava,1,1,6.0,203,22390
tt15679124,Gryffindor vs. Hufflepuff,Harry Potter: Hogwarts Tournament of Houses,1,1,5.8,140,22391
tt2457652,The Wolf in Charge of the Hen House,The Apprentice,13,1,5.6,109,22392
tt16992890,Yoni Live Once,Too Hot to Handle,3,7,5.6,110,22393
tt16992876,The Summer of '69,Too Hot to Handle,3,5,5.6,110,22393
tt15286144,Episode #51.1,A Question of Sport,51,1,2.5,23,22395
tt25830298,Supersized Snatch Game,RuPaul's Drag Race,15,4,6.3,765,22396
tt0363108,Survivor: Thailand - The Reunion,Survivor,5,15,5.8,147,22397
tt16992854,The Midnight Train to Georgia,Too Hot to Handle,3,2,5.6,113,22398
tt0514042,Down to the Wire: Part 2,The Apprentice,1,15,4.6,51,22399
tt27004123,Snatch Game,Drag Race Sverige,1,4,5.5,102,22400
tt0514026,Toying with Disaster,The Apprentice,2,1,4.1,40,22401
tt12150982,Get a Room!,RuPaul's Drag Race All Stars,5,3,6.2,461,22402
tt15679132,The Grand Finale,Harry Potter: Hogwarts Tournament of Houses,1,4,5.3,84,22403
tt16992896,Reaching Rock Bottom,Too Hot to Handle,3,8,5.6,117,22404
tt1122057,Task: Selling Hot Dogs,The Apprentice,7,1,5.3,85,22405
tt14135732,Henny， I Shrunk The Drag Queens!,RuPaul's Drag Race,13,14,6.2,514,22406
tt11486390,The Rise of Skywalker Is Really， REALLY Bad,Geeks + Gamers,,,3.6,34,22407
tt18371986,Fast Food Fakeout,Is It Cake?,1,1,5.9,197,22408
tt0511491,The Girl Whose Boyfriend Is Cheating on Her,America's Next Top Model,5,8,5.3,88,22409
tt6416122,Scissors and Some Creativity,The Apprentice,15,4,5.2,81,22410
tt16992900,Out with a Bang,Too Hot to Handle,3,10,5.6,123,22411
tt1784956,Kenny vs. Spenny Christmas Special,Kenny vs. Spenny,,,5.6,123,22411
tt16992868,The Truth Hurts,Too Hot to Handle,3,3,5.5,110,22413
tt16992882,Eat My Shorts,Too Hot to Handle,3,4,5.5,110,22413
tt1144534,Window of Opportunity,The Apprentice,7,6,5.1,76,22415
tt1087537,Episode #5.1,Gran hermano,5,1,1.3,19,22416
tt13945466,No Pleasure Island,Too Hot to Handle,3,1,5.6,126,22417
tt1016274,Episode #4.1,Gran hermano,4,1,4.0,41,22418
tt0776285,The Price Is Height,The Apprentice,1,13,4.0,41,22418
tt16992886,Triple Threat,Too Hot to Handle,3,6,5.5,113,22420
tt16022942,Grand Finale,Drag Race Italia,1,8,6.0,271,22421
tt0314743,Survivor: Back from Africa,Survivor,3,16,5.6,129,22422
tt23879412,Growth is a Team Game,Too Hot to Handle,4,10,5.3,93,22423
tt0745879,Wetten， dass..? aus Aspendos,Wetten， dass..?,1,156,3.7,37,22424
tt15226016,FBoy， FBye!,FBoy Island,1,10,4.4,51,22425
tt18303554,Semifinals,RuPaul's Drag Race UK vs the World,1,5,6.1,428,22426
tt19370280,BattleBots: The Finals,BattleBots,6,14,4.0,43,22427
tt14720368,Money Down the Drain,Too Hot to Handle,2,8,5.7,160,22428
tt18261104,Snatch Game: Family Edition,RuPaul's Drag Race UK vs the World,1,4,6.2,805,22429
tt22207432,The Squirrel Games,RuPaul's Drag Race UK,4,8,6.0,315,22430
tt2325013,Walking Papers,The Apprentice,12,7,5.0,77,22431
tt0765548,Circus， Circus,The Apprentice,1,12,4.0,44,22432
tt11062260,Episode #1.8,Interior Design Masters,1,8,4.9,72,22433
