tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0354333,Secrets of the Dead,6,120,7.4,468
tt0076736,Soldaty svobody,1,34,6.7,469
tt0131169,Hitler's Generals,1,126,7.4,470
tt0165053,Pathfinders,1,18,5.7,471
tt1287566,Time of Honor,1,137,7.4,472
tt0075551,Operation Petticoat,2,37,6.7,473
tt2720566,Tuman,1,16,5.4,474
tt9557904,Nazi Murder Mysteries,1,39,6.7,475
tt1999065,The Neighbourhood's Gate,8,23,6.0,476
tt0062610,Wege übers Land,1,35,6.6,477
tt0092353,Fortunes of War,1,166,7.5,478
tt1287566,Time of Honor,3,74,7.2,479
tt0097810,The Mahabharata,1,55,7.0,480
tt0248658,World War II: The War Chronicles,1,29,6.3,481
tt9553144,Great British Ships,1,73,7.1,482
tt2307257,Dumou Fi Oyoun Waqiha,1,20,5.5,483
tt1253869,Occupation,1,89,7.2,484
tt0050021,The Gray Ghost,1,42,6.6,485
tt0137346,Ain't Misbehavin',1,30,6.2,486
tt0354333,Secrets of the Dead,3,117,7.3,487
tt0068098,M*A*S*H,9,9106,7.7,488
tt0248639,Great Blunders of WWII,1,66,6.9,489
tt0354333,Secrets of the Dead,1,116,7.2,490
tt0354333,Secrets of the Dead,16,181,7.4,491
tt0086659,'Allo 'Allo!,8,1220,7.7,492
tt1195875,10 Days to War,1,73,6.9,493
tt15067796,Polowanie na cmy,1,55,6.7,494
tt1410718,Lock 'N Load with R. Lee Ermey,1,266,7.5,495
tt0158653,Coming Home,1,43,6.4,496
tt0835007,Diversant 2: Konets voyny,1,86,7.0,497
tt0099884,Los jinetes del alba,1,25,5.3,498
tt0208629,Nuremberg,1,145,7.3,499
tt0108726,The Cinder Path,1,42,6.3,500
tt1574503,Commanders at War,1,116,7.2,501
tt0092475,Vietnam War Story,1,52,6.5,502
tt0354333,Secrets of the Dead,9,246,7.5,503
tt0354333,Secrets of the Dead,5,148,7.3,504
tt0120948,Czterej pancerni i pies,3,137,7.2,505
tt3501672,Pepel,1,130,7.2,506
tt1559681,Gary: Tank Commander,3,67,6.7,507
tt10732150,Leavenworth,1,58,6.5,508
tt3325692,Nazi Mega Weapons,7,102,7.0,509
tt1287566,Time of Honor,2,107,7.1,510
tt0354333,Secrets of the Dead,19,190,7.3,511
tt8675140,Hitler's Last Stand,3,64,6.6,512
tt2497358,Lazy Company,1,57,6.4,513
tt0057752,Gomer Pyle: USMC,2,1684,7.7,514
tt5287808,APOCALYPSE Stalin,1,245,7.4,515
tt5022298,Ice Fantasy,1,119,7.1,516
tt0354333,Secrets of the Dead,8,99,6.9,517
tt2708572,Bluestone 42,1,242,7.4,518
tt7962956,Al Helmeya Nights,3,49,6.1,519
tt0415407,Colditz,1,70,6.6,520
tt0081878,It Ain't Half Hot Mum,4,185,7.3,521
tt0103381,The Camomile Lawn,1,193,7.3,522
tt1504261,The Sinking of the Laconia,1,125,7.1,523
tt2427002,Misja Afganistan,1,89,6.8,524
tt0159181,Manhunt,1,93,6.8,525
tt1559681,Gary: Tank Commander,1,95,6.8,526
tt0465869,Spetsnaz,1,63,6.3,527
tt0058812,Hogan's Heroes,6,3516,7.7,528
tt1127876,Birdsong,1,245,7.3,529
