tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt0708730,Home Soil,Star Trek: The Next Generation,1,17,6.8,3290,14798
tt9567778,The Little Prince,Fear the Walking Dead,5,6,6.6,2048,14799
tt6263420,Something Inhuman This Way Comes...,Inhumans,1,5,6.2,1154,14800
tt0708962,Retrospect,Star Trek: Voyager,4,17,6.5,1759,14801
tt6144116,Don't Be Afraid of the Dark,American Horror Story,7,2,6.8,3484,14802
tt8887492,The Mathematician's Ghost,Foundation,1,3,6.8,3519,14803
tt15325054,Exit Wounds,The Walking Dead: World Beyond,2,3,6.1,1079,14804
tt4106874,Move On,Under the Dome,3,1,6.2,1203,14805
tt6263424,The Gentleman's Name is Gorgon,Inhumans,1,6,6.1,1088,14806
tt8760172,Broken Angels,Altered Carbon,2,8,6.7,2691,14807
tt0708784,The Battle,Star Trek: The Next Generation,1,8,6.8,3597,14808
tt16364384,"Bad President: Oil Spill, All my Sh*t",Oats Studios,1,6,4.1,367,14809
tt21083562,Black Out,American Horror Story,11,4,6.3,1372,14810
tt0708806,The Masterpiece Society,Star Trek: The Next Generation,5,13,6.7,2724,14811
tt0708895,False Profits,Star Trek: Voyager,3,5,6.5,1826,14812
tt13469818,Eve of the Daleks,Doctor Who,13,7,6.7,2729,14813
tt0708914,Initiations,Star Trek: Voyager,2,2,6.5,1835,14814
tt9072192,Parallel,Tales from the Loop,1,6,6.4,1581,14815
tt8145856,Beautiful!,The War of the Worlds,1,3,5.2,587,14816
tt15083928,Foothold,The Walking Dead: World Beyond,2,2,6.1,1114,14817
tt7542168,The Woman Who Fell to Earth,Doctor Who,11,1,7.0,10828,14818
tt8115248,Weak,Fear the Walking Dead,4,12,6.6,2230,14819
tt6263436,...And Finally: Black Bolt,Inhumans,1,8,6.0,1029,14820
tt6263430,Havoc in the Hidden Land,Inhumans,1,7,6.0,1033,14821
tt0708733,Identity Crisis,Star Trek: The Next Generation,4,18,6.7,2846,14822
tt14604884,Gone,Fear the Walking Dead,7,16,6.2,1280,14823
tt15325068,Family Is a Four Letter Word,The Walking Dead: World Beyond,2,4,6.0,1066,14824
tt0708740,Legacy,Star Trek: The Next Generation,4,6,6.7,3007,14825
tt0708475,The Paradise Syndrome,Star Trek: The Original Series,3,3,6.7,3008,14826
tt6876642,The Hood Maker,Electric Dreams,1,1,6.8,4043,14827
tt8115240,People Like Us,Fear the Walking Dead,4,9,6.6,2407,14828
tt0708714,Final Mission,Star Trek: The Next Generation,4,9,6.7,3029,14829
tt13456370,Flux: Chapter One - The Halloween Apocalypse,Doctor Who,13,1,6.8,4092,14830
tt27731671,Demon 79,Black Mirror,6,5,6.9,6248,14831
tt0708846,11:59,Star Trek: Voyager,5,22,6.4,1750,14832
tt0777529,Parturition,Star Trek: Voyager,2,7,6.4,1752,14833
tt0708671,A Matter of Perspective,Star Trek: The Next Generation,3,14,6.7,3111,14834
tt0708815,The Outcast,Star Trek: The Next Generation,5,17,6.7,3122,14835
tt0708711,Eye of the Beholder,Star Trek: The Next Generation,7,18,6.6,2495,14836
tt10151038,The Sky Is a Graveyard,The Walking Dead: World Beyond,1,8,6.1,1234,14837
tt0708788,The Bonding,Star Trek: The Next Generation,3,5,6.7,3175,14838
tt0996572,Evolution of the Daleks,Doctor Who,3,5,6.9,6620,14839
